投球数,球種,球速,結果,投手,打者,スコア
6,ストレート,149km/h,右飛  [観客ため息],平野 佳寿,梅野 隆太郎,2-2
1,スライダー,141km/h,見逃し,アルカンタラ,伏見 寅威,2-2
2,スプリット,-,ファウル  [ポール際],アルカンタラ,伏見 寅威,2-2
3,ストレート,156km/h,ボール,アルカンタラ,伏見 寅威,2-2
4,ストレート,150km/h,ファウル,アルカンタラ,伏見 寅威,2-2
5,ストレート,150km/h,ファウル,アルカンタラ,伏見 寅威,2-2
6,スプリット,143km/h,ボール  [ワンバウンド],アルカンタラ,伏見 寅威,2-2
7,ストレート,-,二ゴロ,アルカンタラ,伏見 寅威,2-2
1,スプリット,137km/h,空振り,アルカンタラ,野口 智哉,2-2
2,スプリット,140km/h,ボール,アルカンタラ,野口 智哉,2-2
3,スプリット,138km/h,空振り,アルカンタラ,野口 智哉,2-2
4,ストレート,-,遊安  [送球できず],アルカンタラ,野口 智哉,2-2
1,ストレート,150km/h,ボール,アルカンタラ,佐野 皓大,2-2
2,ストレート,146km/h,ファウル  [バントファウル],アルカンタラ,佐野 皓大,2-2
3,ストレート,-,捕犠打,アルカンタラ,佐野 皓大,2-2
1,スライダー,134km/h,見逃し,岩貞 祐太,福田 周平,2-2
2,シュート,146km/h,空振り,岩貞 祐太,福田 周平,2-2
3,ストレート,147km/h,ファウル,岩貞 祐太,福田 周平,2-2
4,スライダー,130km/h,ボール  [ワンバウンド],岩貞 祐太,福田 周平,2-2
5,スライダー,132km/h,ボール,岩貞 祐太,福田 周平,2-2
6,シュート,146km/h,ファウル,岩貞 祐太,福田 周平,2-2
7,スライダー,134km/h,ファウル,岩貞 祐太,福田 周平,2-2
8,シュート,-,中飛,岩貞 祐太,福田 周平,2-2
1,ストレート,150km/h,ボール,近藤 大亮,島田 海吏,2-2
2,ストレート,151km/h,ファウル  [セーフティバント、バントファウル],近藤 大亮,島田 海吏,2-2
3,カーブ,124km/h,ボール,近藤 大亮,島田 海吏,2-2
4,ストレート,150km/h,ボール,近藤 大亮,島田 海吏,2-2
5,ストレート,-,右安,近藤 大亮,島田 海吏,2-2
1,ストレート,-,捕併打  [バント失敗],近藤 大亮,中野 拓夢,2-2
1,フォーク,138km/h,見逃し,近藤 大亮,近本 光司,2-2
2,ストレート,150km/h,ファウル,近藤 大亮,近本 光司,2-2
3,ストレート,154km/h,空三振  [ファウルチップ],近藤 大亮,近本 光司,2-2
1,ストレート,145km/h,ファウル,岩貞 祐太,宗 佑磨,2-2
2,ストレート,147km/h,ボール,岩貞 祐太,宗 佑磨,2-2
3,ストレート,145km/h,ファウル,岩貞 祐太,宗 佑磨,2-2
4,ストレート,144km/h,ボール,岩貞 祐太,宗 佑磨,2-2
5,ストレート,-,右安  [ガッツポーズ],岩貞 祐太,宗 佑磨,2-2
1,ストレート,144km/h,捕邪飛  [ダイビングキャッチ、好プレイ、バント失敗],岩貞 祐太,中川 圭太,2-2
1,ストレート,146km/h,ファウル,岩貞 祐太,杉本 裕太郎,2-2
2,フォーク,-,中飛,岩貞 祐太,杉本 裕太郎,2-2
1,スライダー,131km/h,右安,岩貞 祐太,T-岡田,2-2
1,ストレート,148km/h,ファウル,岩貞 祐太,安達 了一,2-2
2,ストレート,150km/h,遊ゴロ  [詰り、観客ため息],岩貞 祐太,安達 了一,2-2
1,スライダー,141km/h,空振り,本田 仁海,佐藤 輝明,2-2
2,ストレート,153km/h,ボール,本田 仁海,佐藤 輝明,2-2
3,ストレート,155km/h,ボール,本田 仁海,佐藤 輝明,2-2
4,ストレート,156km/h,ファウル,本田 仁海,佐藤 輝明,2-2
5,チェンジアップ,139km/h,ボール  [ワンバウンド],本田 仁海,佐藤 輝明,2-2
6,ストレート,155km/h,左安,本田 仁海,佐藤 輝明,2-2
1,ストレート,156km/h,右飛,本田 仁海,大山 悠輔,2-2
1,ストレート,156km/h,ボール,本田 仁海,ロハス・ジュニア,3-2
2,ストレート,155km/h,ボール,本田 仁海,ロハス・ジュニア,3-2
3,ストレート,151km/h,ボール  [送球が当たる、ヘッドスライディング、悔しがる],本田 仁海,ロハス・ジュニア,3-2
1,ストレート,156km/h,ボール,本田 仁海,ロハス・ジュニア,3-2
2,ストレート,155km/h,ボール,本田 仁海,ロハス・ジュニア,3-2
3,ストレート,151km/h,ボール  [送球が当たる、ヘッドスライディング、悔しがる],本田 仁海,ロハス・ジュニア,3-2
4,ストレート,153km/h,四球,本田 仁海,ロハス・ジュニア,3-2
1,ストレート,148km/h,見逃し,本田 仁海,糸井 嘉男,3-2
2,フォーク,140km/h,右安,本田 仁海,糸井 嘉男,3-2
1,ストレート,-,ボール  [ピッチアウト],阿部 翔太,山本 泰寛,3-2
2,ストレート,144km/h,ボール  [セーフティスクイズ、バント構え],阿部 翔太,山本 泰寛,3-2
3,カットボール,136km/h,空振り,阿部 翔太,山本 泰寛,3-2
4,カットボール,134km/h,ファウル,阿部 翔太,山本 泰寛,3-2
5,スプリット,132km/h,空三振,阿部 翔太,山本 泰寛,3-2
1,カットボール,138km/h,ファウル,阿部 翔太,梅野 隆太郎,3-2
2,ストレート,144km/h,見逃し,阿部 翔太,梅野 隆太郎,3-2
3,スプリット,135km/h,ファウル,阿部 翔太,梅野 隆太郎,3-2
4,スプリット,134km/h,ファウル,阿部 翔太,梅野 隆太郎,3-2
5,ストレート,144km/h,ボール,阿部 翔太,梅野 隆太郎,3-2
6,カットボール,136km/h,ボール,阿部 翔太,梅野 隆太郎,3-2
7,スプリット,137km/h,ボール,阿部 翔太,梅野 隆太郎,3-2
8,カットボール,138km/h,空三振  [投手ガッツポーズ、投手吼える],阿部 翔太,梅野 隆太郎,3-2
1,ストレート,140km/h,一飛,岩崎 優,伏見 寅威,3-2
1,ストレート,139km/h,ボール,岩崎 優,吉田 正尚,3-2
2,ストレート,142km/h,見逃し,岩崎 優,吉田 正尚,3-2
3,ストレート,139km/h,見逃し,岩崎 優,吉田 正尚,3-2
4,ストレート,144km/h,左安,岩崎 優,吉田 正尚,3-2
1,ストレート,139km/h,ボール  [セーフティバント、バント構え],岩崎 優,佐野 皓大,3-2
2,ストレート,138km/h,空振り,岩崎 優,佐野 皓大,3-2
3,ストレート,142km/h,ボール  [セーフティバント、バント構え],岩崎 優,佐野 皓大,3-2
4,ストレート,-,左安  [ランエンドヒット],岩崎 優,佐野 皓大,3-2
1,スライダー,127km/h,ボール,岩崎 優,福田 周平,3-2
2,ストレート,137km/h,ボール,岩崎 優,福田 周平,3-2
3,ストレート,140km/h,三飛  [高々と舞い上がる],岩崎 優,福田 周平,3-2
1,ストレート,137km/h,ボール,岩崎 優,宗 佑磨,3-2
2,スライダー,126km/h,三ゴロ  [詰り、ランニングスロー],岩崎 優,宗 佑磨,3-2
1,ストレート,148km/h,ファウル,大関 友久,塩見 泰隆,0-0
2,ツーシーム,141km/h,ボール,大関 友久,塩見 泰隆,0-0
3,ツーシーム,140km/h,ファウル,大関 友久,塩見 泰隆,0-0
4,ストレート,150km/h,ボール,大関 友久,塩見 泰隆,0-0
5,フォーク,139km/h,三ゴロ,大関 友久,塩見 泰隆,0-0
1,ストレート,149km/h,見逃し,大関 友久,山崎 晃大朗,0-0
2,ストレート,149km/h,ボール,大関 友久,山崎 晃大朗,0-0
3,スライダー,134km/h,見逃し,大関 友久,山崎 晃大朗,0-0
4,ストレート,151km/h,ボール,大関 友久,山崎 晃大朗,0-0
5,スライダー,135km/h,投安  [強襲],大関 友久,山崎 晃大朗,0-0
1,ツーシーム,140km/h,見逃し,大関 友久,山田 哲人,0-0
2,フォーク,139km/h,ボール,大関 友久,山田 哲人,0-0
3,ツーシーム,141km/h,ボール,大関 友久,山田 哲人,0-0
4,ストレート,149km/h,見逃し,大関 友久,山田 哲人,0-0
5,ストレート,151km/h,ボール  [ランエンドヒット、送球できず],大関 友久,山田 哲人,0-0
1,ツーシーム,140km/h,見逃し,大関 友久,山田 哲人,0-0
2,フォーク,139km/h,ボール,大関 友久,山田 哲人,0-0
3,ツーシーム,141km/h,ボール,大関 友久,山田 哲人,0-0
4,ストレート,149km/h,見逃し,大関 友久,山田 哲人,0-0
5,ストレート,151km/h,ボール  [ランエンドヒット、送球できず],大関 友久,山田 哲人,0-0
6,ストレート,151km/h,四球  [逆球],大関 友久,山田 哲人,0-0
1,ストレート,149km/h,空振り,大関 友久,村上 宗隆,0-0
2,フォーク,140km/h,ボール,大関 友久,村上 宗隆,0-0
3,フォーク,140km/h,ボール,大関 友久,村上 宗隆,0-0
4,ストレート,149km/h,ボール,大関 友久,村上 宗隆,0-0
5,フォーク,140km/h,四球,大関 友久,村上 宗隆,0-0
1,ツーシーム,140km/h,見逃し,大関 友久,オスナ,0-0
2,フォーク,139km/h,ボール,大関 友久,オスナ,0-0
3,ストレート,148km/h,空振り,大関 友久,オスナ,0-0
4,ストレート,149km/h,投ゴロ  [バットの先、併殺崩れ],大関 友久,オスナ,0-0
1,フォーク,141km/h,ファウル,大関 友久,濱田 太貴,0-0
2,ツーシーム,140km/h,見逃し,大関 友久,濱田 太貴,0-0
3,ストレート,148km/h,ボール,大関 友久,濱田 太貴,0-0
4,ストレート,150km/h,二ゴロ  [詰り],大関 友久,濱田 太貴,0-0
1,ストレート,147km/h,ボール,スアレス,周東 佑京,0-0
2,スライダー,136km/h,ボール,スアレス,周東 佑京,0-0
3,ストレート,147km/h,見逃し,スアレス,周東 佑京,0-0
4,ストレート,147km/h,空振り,スアレス,周東 佑京,0-0
5,ツーシーム,148km/h,左安,スアレス,周東 佑京,0-0
1,ストレート,146km/h,ボール,スアレス,野村 勇,0-2
2,ストレート,146km/h,中本  [バックスクリーン],スアレス,野村 勇,0-2
1,ストレート,148km/h,ボール,スアレス,柳田 悠岐,0-2
2,カーブ,122km/h,見逃し,スアレス,柳田 悠岐,0-2
3,ストレート,149km/h,空振り,スアレス,柳田 悠岐,0-2
4,カーブ,124km/h,空三振,スアレス,柳田 悠岐,0-2
1,ストレート,149km/h,中飛,スアレス,デスパイネ,0-2
1,ストレート,148km/h,見逃し,スアレス,牧原 大成,0-2
2,スライダー,137km/h,ファウル,スアレス,牧原 大成,0-2
3,カーブ,120km/h,空三振  [ワンバウンド、ハーフスイング、振り逃げを狙うもアウト],スアレス,牧原 大成,0-2
1,ストレート,148km/h,見逃し,大関 友久,内山 壮真,0-2
2,スライダー,132km/h,ボール,大関 友久,内山 壮真,0-2
3,フォーク,139km/h,ボール,大関 友久,内山 壮真,0-2
4,ツーシーム,139km/h,ボール,大関 友久,内山 壮真,0-2
5,ストレート,149km/h,空振り  [ファウルチップ],大関 友久,内山 壮真,0-2
6,ストレート,148km/h,四球,大関 友久,内山 壮真,0-2
1,ストレート,147km/h,ボール  [セーフティバント、バント構え],大関 友久,奥村 展征,0-2
2,ストレート,147km/h,ファウル,大関 友久,奥村 展征,0-2
3,ストレート,148km/h,ボール,大関 友久,奥村 展征,0-2
4,ストレート,147km/h,ファウル  [自打球],大関 友久,奥村 展征,0-2
5,フォーク,139km/h,投ゴロ  [詰り、ボテボテ],大関 友久,奥村 展征,0-2
1,スライダー,134km/h,ファウル,大関 友久,長岡 秀樹,0-2
2,フォーク,135km/h,ボール,大関 友久,長岡 秀樹,0-2
3,ストレート,148km/h,ボール,大関 友久,長岡 秀樹,0-2
4,ストレート,148km/h,ファウル,大関 友久,長岡 秀樹,0-2
5,ストレート,149km/h,三直  [野手の正面をつく],大関 友久,長岡 秀樹,0-2
1,フォーク,137km/h,ファウル,大関 友久,塩見 泰隆,0-2
2,ストレート,149km/h,ボール,大関 友久,塩見 泰隆,0-2
3,ツーシーム,140km/h,三安  [バットの先、ボテボテ、間一髪、リプレー検証後判定覆る],大関 友久,塩見 泰隆,0-2
1,スライダー,131km/h,ボール,大関 友久,山崎 晃大朗,1-2
2,ストレート,147km/h,ボール,大関 友久,山崎 晃大朗,1-2
3,スライダー,134km/h,ファウル,大関 友久,山崎 晃大朗,1-2
4,フォーク,135km/h,ボール,大関 友久,山崎 晃大朗,1-2
5,ストレート,148km/h,左安,大関 友久,山崎 晃大朗,1-2
1,フォーク,137km/h,ボール,大関 友久,山田 哲人,1-2
2,ストレート,148km/h,空振り,大関 友久,山田 哲人,1-2
3,スライダー,131km/h,ファウル,大関 友久,山田 哲人,1-2
4,ストレート,149km/h,ファウル,大関 友久,山田 哲人,1-2
5,ストレート,149km/h,空三振,大関 友久,山田 哲人,1-2
1,カーブ,119km/h,見逃し,スアレス,グラシアル,1-2
2,ストレート,146km/h,投ゴロ  [バットの先],スアレス,グラシアル,1-2
1,ツーシーム,147km/h,ファウル,スアレス,正木 智也,1-2
2,ストレート,147km/h,ファウル,スアレス,正木 智也,1-2
3,ストレート,148km/h,ファウル,スアレス,正木 智也,1-2
4,チェンジアップ,136km/h,三直  [泳ぎ],スアレス,正木 智也,1-2
1,ストレート,148km/h,ボール,スアレス,松田 宣浩,1-2
2,ストレート,147km/h,右飛  [フェンスギリギリ],スアレス,松田 宣浩,1-2
1,ストレート,148km/h,見逃し,大関 友久,村上 宗隆,1-2
2,スライダー,133km/h,ボール,大関 友久,村上 宗隆,1-2
3,スライダー,132km/h,ファウル  [捕手悶絶],大関 友久,村上 宗隆,1-2
4,ストレート,150km/h,ボール,大関 友久,村上 宗隆,1-2
5,フォーク,140km/h,二ゴロ  [ボテボテ],大関 友久,村上 宗隆,1-2
1,ツーシーム,139km/h,空振り,大関 友久,オスナ,1-2
2,ツーシーム,137km/h,ボール,大関 友久,オスナ,1-2
3,フォーク,137km/h,空振り,大関 友久,オスナ,1-2
4,ストレート,150km/h,中安,大関 友久,オスナ,1-2
1,ツーシーム,137km/h,ボール,大関 友久,濱田 太貴,1-2
2,フォーク,139km/h,空振り,大関 友久,濱田 太貴,1-2
3,ツーシーム,140km/h,中安  [挟まれる],大関 友久,濱田 太貴,1-2
1,フォーク,138km/h,見逃し,大関 友久,内山 壮真,1-2
2,ツーシーム,138km/h,遊ゴロ  [バットの先],大関 友久,内山 壮真,1-2
1,ストレート,144km/h,二ゴロ,スアレス,渡邉 陸,1-2
1,スライダー,134km/h,ボール  [セーフティバント、バント構え],スアレス,周東 佑京,1-2
2,スライダー,134km/h,一ゴロ  [セーフティバント、ドラッグバント、好プレイ、好プレイ],スアレス,周東 佑京,1-2
1,スライダー,137km/h,見逃し,スアレス,野村 勇,1-2
2,スライダー,135km/h,ファウル,スアレス,野村 勇,1-2
3,チェンジアップ,137km/h,空三振  [泳ぎ],スアレス,野村 勇,1-2
1,スライダー,131km/h,二ゴロ,大関 友久,奥村 展征,1-2
1,ストレート,146km/h,見逃し  [セーフティバント、バント構え],大関 友久,長岡 秀樹,1-2
2,スライダー,132km/h,空振り,大関 友久,長岡 秀樹,1-2
3,フォーク,137km/h,遊直,大関 友久,長岡 秀樹,1-2
1,ストレート,146km/h,ボール,大関 友久,塩見 泰隆,1-2
2,フォーク,139km/h,ボール,大関 友久,塩見 泰隆,1-2
3,フォーク,138km/h,ボール,大関 友久,塩見 泰隆,1-2
4,ツーシーム,139km/h,四球,大関 友久,塩見 泰隆,1-2
1,スライダー,132km/h,ファウル,大関 友久,山崎 晃大朗,1-2
2,ストレート,148km/h,ボール,大関 友久,山崎 晃大朗,1-2
3,スライダー,132km/h,ボール  [ハーフスイング],大関 友久,山崎 晃大朗,1-2
4,ストレート,147km/h,投ゴロ,大関 友久,山崎 晃大朗,1-2
1,カーブ,122km/h,ボール,スアレス,柳田 悠岐,1-2
2,ツーシーム,146km/h,ファウル,スアレス,柳田 悠岐,1-2
3,ストレート,146km/h,ボール,スアレス,柳田 悠岐,1-2
4,スライダー,138km/h,ファウル,スアレス,柳田 悠岐,1-2
5,スライダー,137km/h,ファウル  [止めたバットに当たる],スアレス,柳田 悠岐,1-2
6,ストレート,150km/h,遊ゴロ,スアレス,柳田 悠岐,1-2
1,カーブ,125km/h,見逃し,スアレス,デスパイネ,1-2
2,スライダー,137km/h,三ゴロ  [バットの先],スアレス,デスパイネ,1-2
1,ストレート,149km/h,左安,スアレス,牧原 大成,1-2
1,ストレート,147km/h,ボール,スアレス,グラシアル,1-2
2,スライダー,137km/h,ボール,スアレス,グラシアル,1-2
3,ツーシーム,147km/h,遊安  [グラブ弾く],スアレス,グラシアル,1-2
1,カーブ,122km/h,ボール  [ワンバウンド],スアレス,正木 智也,1-2
2,スライダー,135km/h,ボール,スアレス,正木 智也,1-2
3,スライダー,136km/h,ボール  [ハーフスイング],スアレス,正木 智也,1-2
4,ストレート,147km/h,見逃し,スアレス,正木 智也,1-2
5,ストレート,146km/h,四球,スアレス,正木 智也,1-2
1,チェンジアップ,135km/h,見逃し,スアレス,松田 宣浩,1-4
2,ストレート,149km/h,空振り,スアレス,松田 宣浩,1-4
3,チェンジアップ,134km/h,ボール  [ワンバウンド],スアレス,松田 宣浩,1-4
4,スライダー,138km/h,ボール  [ワンバウンド],スアレス,松田 宣浩,1-4
5,ストレート,148km/h,左２,スアレス,松田 宣浩,1-4
1,カーブ,122km/h,ボール,スアレス,渡邉 陸,1-4
2,カーブ,124km/h,ボール,スアレス,渡邉 陸,1-4
3,ストレート,147km/h,見逃し,スアレス,渡邉 陸,1-4
4,ストレート,146km/h,ファウル,スアレス,渡邉 陸,1-4
5,カーブ,122km/h,見三振,スアレス,渡邉 陸,1-4
1,ストレート,145km/h,ボール,大関 友久,山田 哲人,1-4
