投球数,球種,球速,結果,投手,打者,スコア,アウトカウント
1,ストレート,146km/h,中飛  [フェンスギリギリ],東 克樹,キブレハン,2-5,●●●
1,ストレート,142km/h,ファウル,原 樹理,佐野 恵太,2-5,
2,ストレート,143km/h,左安  [内野一塁寄り、シフトが裏目に出る],原 樹理,佐野 恵太,2-5,
1,シュート,141km/h,見逃し,原 樹理,牧 秀悟,2-5,●●
2,スライダー,127km/h,ボール,原 樹理,牧 秀悟,2-5,●●
3,シュート,144km/h,ボール,原 樹理,牧 秀悟,2-5,●●
4,シュート,141km/h,ボール,原 樹理,牧 秀悟,2-5,●●
5,ストレート,145km/h,ファウル,原 樹理,牧 秀悟,2-5,●●
6,シュート,144km/h,遊併打,原 樹理,牧 秀悟,2-5,●●
1,シュート,146km/h,三ゴロ  [詰り],原 樹理,ソト,2-5,●●●
1,カーブ,113km/h,ボール,田中 健二朗,内山 壮真,2-6,
2,カーブ,113km/h,見逃し,田中 健二朗,内山 壮真,2-6,
3,ストレート,140km/h,ボール,田中 健二朗,内山 壮真,2-6,
4,ストレート,142km/h,左本,田中 健二朗,内山 壮真,2-6,
1,スライダー,126km/h,ボール,田中 健二朗,長岡 秀樹,2-7,
2,スライダー,125km/h,右本  [スタンドギリギリ],田中 健二朗,長岡 秀樹,2-7,
1,ストレート,-,ボール,田中 健二朗,原 樹理,2-7,●
2,ストレート,134km/h,見逃し,田中 健二朗,原 樹理,2-7,●
3,ストレート,133km/h,見逃し,田中 健二朗,原 樹理,2-7,●
4,ストレート,135km/h,見三振  [打つ気なし],田中 健二朗,原 樹理,2-7,●
1,ストレート,143km/h,ファウル,田中 健二朗,塩見 泰隆,2-7,●●
2,フォーク,130km/h,空振り,田中 健二朗,塩見 泰隆,2-7,●●
3,ストレート,141km/h,中飛,田中 健二朗,塩見 泰隆,2-7,●●
1,フォーク,135km/h,ボール,田中 健二朗,オスナ,2-7,●●
2,カーブ,114km/h,ボール,田中 健二朗,オスナ,2-7,●●
3,ストレート,137km/h,ボール,田中 健二朗,オスナ,2-7,●●
4,シュート,136km/h,見逃し,田中 健二朗,オスナ,2-7,●●
5,ストレート,141km/h,ファウル,田中 健二朗,オスナ,2-7,●●
6,カーブ,114km/h,ファウル  [自打球],田中 健二朗,オスナ,2-7,●●
7,カーブ,113km/h,四球  [ワンバウンド],田中 健二朗,オスナ,2-7,●●
1,ストレート,138km/h,ボール,田中 健二朗,宮本 丈,2-7,●●●
2,カーブ,112km/h,見逃し,田中 健二朗,宮本 丈,2-7,●●●
3,シュート,-,右飛,田中 健二朗,宮本 丈,2-7,●●●
1,シュート,140km/h,ファウル,原 樹理,嶺井 博希,2-7,
2,カーブ,113km/h,ボール  [ワンバウンド],原 樹理,嶺井 博希,2-7,
3,シュート,144km/h,見逃し,原 樹理,嶺井 博希,2-7,
4,シュート,143km/h,ファウル,原 樹理,嶺井 博希,2-7,
5,ストレート,146km/h,ファウル,原 樹理,嶺井 博希,2-7,
6,フォーク,139km/h,ファウル,原 樹理,嶺井 博希,2-7,
7,シュート,144km/h,左安  [詰り、バット折れる],原 樹理,嶺井 博希,2-7,
1,ストレート,145km/h,見逃し,原 樹理,柴田 竜拓,2-7,
1,ストレート,145km/h,見逃し,原 樹理,柴田 竜拓,2-7,●
2,ストレート,145km/h,ボール,原 樹理,柴田 竜拓,2-7,●
3,スライダー,128km/h,一飛,原 樹理,柴田 竜拓,2-7,●
1,ストレート,145km/h,見逃し,原 樹理,森 敬斗,2-7,●●
2,フォーク,138km/h,ボール  [ワンバウンド],原 樹理,森 敬斗,2-7,●●
3,ストレート,145km/h,二ゴロ,原 樹理,森 敬斗,2-7,●●
1,シュート,145km/h,見逃し,原 樹理,オースティン,2-7,●●●
2,フォーク,141km/h,ボール  [ワンバウンド],原 樹理,オースティン,2-7,●●●
3,シュート,145km/h,一ゴロ  [止めたバットに当たる],原 樹理,オースティン,2-7,●●●
1,ストレート,151km/h,右本  [本塁打確信、打者ガッツポーズ、観客総立ち、観客大歓声],入江 大生,村上 宗隆,2-8,
1,ストレート,153km/h,中飛,入江 大生,丸山 和郁,2-8,●
1,ストレート,154km/h,ボール,入江 大生,キブレハン,2-8,●●
2,フォーク,141km/h,ボール,入江 大生,キブレハン,2-8,●●
3,ストレート,153km/h,ファウル,入江 大生,キブレハン,2-8,●●
4,ストレート,150km/h,ファウル,入江 大生,キブレハン,2-8,●●
5,ストレート,153km/h,ボール,入江 大生,キブレハン,2-8,●●
6,ストレート,153km/h,中飛,入江 大生,キブレハン,2-8,●●
1,スライダー,134km/h,見逃し,入江 大生,内山 壮真,2-8,●●●
2,フォーク,138km/h,ボール,入江 大生,内山 壮真,2-8,●●●
3,ストレート,153km/h,ファウル,入江 大生,内山 壮真,2-8,●●●
4,ストレート,149km/h,遊ゴロ,入江 大生,内山 壮真,2-8,●●●
1,ストレート,146km/h,見逃し,スアレス,関根 大気,2-8,●
2,ストレート,151km/h,二ゴロ,スアレス,関根 大気,2-8,●
1,ストレート,144km/h,見逃し,スアレス,大田 泰示,2-8,●●
2,カーブ,122km/h,見逃し,スアレス,大田 泰示,2-8,●●
3,チェンジアップ,134km/h,空三振,スアレス,大田 泰示,2-8,●●
1,カーブ,117km/h,ボール  [ワンバウンド],スアレス,佐野 恵太,2-8,●●●
2,ツーシーム,149km/h,二直  [詰り],スアレス,佐野 恵太,2-8,●●●
1,ストレート,156km/h,ボール  [投手バランスを崩す],エスコバー,長岡 秀樹,2-8,●
2,ストレート,157km/h,ファウル,エスコバー,長岡 秀樹,2-8,●
3,スライダー,136km/h,二ゴロ,エスコバー,長岡 秀樹,2-8,●
1,ストレート,148km/h,ボール,伊勢 大夢,嶋 基宏,2-8,●●
2,ストレート,147km/h,ファウル,伊勢 大夢,嶋 基宏,2-8,●●
3,ストレート,143km/h,見逃し,伊勢 大夢,嶋 基宏,2-8,●●
4,ストレート,146km/h,ボール,伊勢 大夢,嶋 基宏,2-8,●●
5,ストレート,148km/h,ファウル,伊勢 大夢,嶋 基宏,2-8,●●
6,ストレート,147km/h,ファウル,伊勢 大夢,嶋 基宏,2-8,●●
7,ストレート,149km/h,ファウル,伊勢 大夢,嶋 基宏,2-8,●●
8,ストレート,-,空三振,伊勢 大夢,嶋 基宏,2-8,●●
1,スライダー,133km/h,ボール,伊勢 大夢,塩見 泰隆,2-8,●●
2,ストレート,144km/h,見逃し,伊勢 大夢,塩見 泰隆,2-8,●●
3,フォーク,136km/h,ボール,伊勢 大夢,塩見 泰隆,2-8,●●
4,ストレート,151km/h,ファウル,伊勢 大夢,塩見 泰隆,2-8,●●
5,ストレート,149km/h,ボール,伊勢 大夢,塩見 泰隆,2-8,●●
6,ストレート,149km/h,中安,伊勢 大夢,塩見 泰隆,2-8,●●
1,ストレート,147km/h,ボール,伊勢 大夢,オスナ,2-8,●●
2,ストレート,147km/h,ボール,伊勢 大夢,オスナ,2-8,●●
3,フォーク,135km/h,三安  [強襲],伊勢 大夢,オスナ,2-8,●●
1,スライダー,131km/h,見逃し,伊勢 大夢,宮本 丈,2-8,●●●
2,ストレート,149km/h,ボール,伊勢 大夢,宮本 丈,2-8,●●●
3,フォーク,136km/h,投ゴロ  [投手のグラブを弾く],伊勢 大夢,宮本 丈,2-8,●●●
1,ストレート,-,ボール,梅野 雄吾,牧 秀悟,2-8,●
2,ストレート,143km/h,ボール,梅野 雄吾,牧 秀悟,2-8,●
3,ストレート,144km/h,ボール,梅野 雄吾,牧 秀悟,2-8,●
4,ストレート,143km/h,ファウル,梅野 雄吾,牧 秀悟,2-8,●
5,ストレート,139km/h,遊ゴロ  [好プレイ],梅野 雄吾,牧 秀悟,2-8,●
1,ストレート,143km/h,ボール,梅野 雄吾,ソト,2-8,●
2,スライダー,134km/h,ファウル,梅野 雄吾,ソト,2-8,●
3,スライダー,136km/h,中２  [グラブ弾く],梅野 雄吾,ソト,2-8,●
1,ストレート,143km/h,ファウル,梅野 雄吾,戸柱 恭孝,2-8,●●
2,スライダー,133km/h,ボール,梅野 雄吾,戸柱 恭孝,2-8,●●
3,スライダー,135km/h,ファウル,梅野 雄吾,戸柱 恭孝,2-8,●●
4,ストレート,145km/h,ファウル,梅野 雄吾,戸柱 恭孝,2-8,●●
5,フォーク,133km/h,ボール  [ワンバウンド],梅野 雄吾,戸柱 恭孝,2-8,●●
6,チェンジアップ,130km/h,二ゴロ  [逆シングル],梅野 雄吾,戸柱 恭孝,2-8,●●
1,ストレート,142km/h,ボール,梅野 雄吾,大和,2-8,●●●
2,ストレート,139km/h,ボール,梅野 雄吾,大和,2-8,●●●
3,ストレート,144km/h,中飛,梅野 雄吾,大和,2-8,●●●
1,ストレート,144km/h,見逃し,九里 亜蓮,大島 洋平,0-0,
2,カットボール,133km/h,ファウル,九里 亜蓮,大島 洋平,0-0,
3,ストレート,143km/h,ボール,九里 亜蓮,大島 洋平,0-0,
4,ストレート,141km/h,ファウル,九里 亜蓮,大島 洋平,0-0,
5,チェンジアップ,131km/h,ボール  [ワンバウンド],九里 亜蓮,大島 洋平,0-0,
6,ツーシーム,130km/h,ボール,九里 亜蓮,大島 洋平,0-0,
7,スライダー,127km/h,ファウル,九里 亜蓮,大島 洋平,0-0,
8,ツーシーム,131km/h,ファウル,九里 亜蓮,大島 洋平,0-0,
9,ツーシーム,128km/h,右安  [バットの先],九里 亜蓮,大島 洋平,0-0,
1,ツーシーム,134km/h,見逃し,九里 亜蓮,岡林 勇希,0-0,
2,ストレート,138km/h,ボール,九里 亜蓮,岡林 勇希,0-0,
3,ツーシーム,130km/h,ボール,九里 亜蓮,岡林 勇希,0-0,
1,ツーシーム,134km/h,見逃し,九里 亜蓮,岡林 勇希,0-0,
2,ストレート,138km/h,ボール,九里 亜蓮,岡林 勇希,0-0,
3,ツーシーム,130km/h,ボール,九里 亜蓮,岡林 勇希,0-0,
4,ツーシーム,130km/h,ファウル  [セーフティバント、バントファウル],九里 亜蓮,岡林 勇希,0-0,
5,ストレート,-,遊失  [悔しがる],九里 亜蓮,岡林 勇希,0-0,
1,スライダー,126km/h,ボール,九里 亜蓮,阿部 寿樹,1-0,●●
2,カットボール,133km/h,二併打,九里 亜蓮,阿部 寿樹,1-0,●●
1,ストレート,142km/h,見逃し,九里 亜蓮,ビシエド,1-0,●●●
2,シュート,142km/h,ボール,九里 亜蓮,ビシエド,1-0,●●●
3,シュート,139km/h,ボール,九里 亜蓮,ビシエド,1-0,●●●
4,スライダー,124km/h,ファウル,九里 亜蓮,ビシエド,1-0,●●●
5,スライダー,125km/h,ボール  [ワンバウンド],九里 亜蓮,ビシエド,1-0,●●●
6,チェンジアップ,130km/h,ファウル,九里 亜蓮,ビシエド,1-0,●●●
7,ストレート,140km/h,ファウル,九里 亜蓮,ビシエド,1-0,●●●
8,スライダー,124km/h,ファウル,九里 亜蓮,ビシエド,1-0,●●●
9,チェンジアップ,128km/h,ファウル,九里 亜蓮,ビシエド,1-0,●●●
10,チェンジアップ,129km/h,左邪飛  [打球が風に流される、フェンス激突、好プレイ],九里 亜蓮,ビシエド,1-0,●●●
1,ストレート,140km/h,見逃し,柳 裕也,堂林 翔太,1-0,●
2,チェンジアップ,126km/h,ファウル,柳 裕也,堂林 翔太,1-0,●
3,縦スライダー,123km/h,ボール,柳 裕也,堂林 翔太,1-0,●
4,ストレート,136km/h,ボール,柳 裕也,堂林 翔太,1-0,●
5,ストレート,131km/h,三ゴロ  [バウンド高い],柳 裕也,堂林 翔太,1-0,●
1,ストレート,-,ファウル,柳 裕也,菊池 涼介,1-0,●
2,ストレート,142km/h,ボール,柳 裕也,菊池 涼介,1-0,●
3,ストレート,141km/h,見逃し,柳 裕也,菊池 涼介,1-0,●
4,縦スライダー,123km/h,左安  [フェンス直撃、クッション処理抜群],柳 裕也,菊池 涼介,1-0,●
1,ストレート,142km/h,見逃し,柳 裕也,西川 龍馬,1-0,●
2,ストレート,140km/h,ボール,柳 裕也,西川 龍馬,1-0,●
3,ストレート,138km/h,ボール,柳 裕也,西川 龍馬,1-0,●
4,ストレート,139km/h,ボール,柳 裕也,西川 龍馬,1-0,●
5,ストレート,142km/h,四球,柳 裕也,西川 龍馬,1-0,●
1,カーブ,115km/h,見逃し,柳 裕也,マクブルーム,1-3,●
2,ストレート,137km/h,ボール,柳 裕也,マクブルーム,1-3,●
3,縦スライダー,122km/h,ボール  [ワンバウンド],柳 裕也,マクブルーム,1-3,●
4,ストレート,141km/h,右本  [本塁打確信],柳 裕也,マクブルーム,1-3,●
1,縦スライダー,122km/h,見逃し,柳 裕也,坂倉 将吾,1-3,●●
2,ストレート,142km/h,ボール,柳 裕也,坂倉 将吾,1-3,●●
3,チェンジアップ,129km/h,空振り  [ハーフスイング],柳 裕也,坂倉 将吾,1-3,●●
4,ストレート,142km/h,ファウル,柳 裕也,坂倉 将吾,1-3,●●
5,チェンジアップ,129km/h,ボール,柳 裕也,坂倉 将吾,1-3,●●
6,縦スライダー,122km/h,遊直  [ジャンピングキャッチ],柳 裕也,坂倉 将吾,1-3,●●
1,カットボール,136km/h,投安  [投手のグラブを弾く、送球できず],柳 裕也,上本 崇司,1-3,●●
1,ストレート,140km/h,ボール,柳 裕也,小園 海斗,1-3,●●
2,チェンジアップ,130km/h,ボール  [ワンバウンド],柳 裕也,小園 海斗,1-3,●●
3,ストレート,142km/h,ボール,柳 裕也,小園 海斗,1-3,●●
4,ストレート,142km/h,四球,柳 裕也,小園 海斗,1-3,●●
1,カットボール,132km/h,見逃し,柳 裕也,磯村 嘉孝,1-3,●●●
2,カットボール,131km/h,空振り,柳 裕也,磯村 嘉孝,1-3,●●●
3,ストレート,133km/h,ボール,柳 裕也,磯村 嘉孝,1-3,●●●
4,ストレート,131km/h,ボール,柳 裕也,磯村 嘉孝,1-3,●●●
5,カットボール,129km/h,空三振  [ワンバウンド、ハーフスイング],柳 裕也,磯村 嘉孝,1-3,●●●
1,カットボール,132km/h,見逃し,九里 亜蓮,木下 拓哉,1-3,●
2,ストレート,142km/h,捕邪飛,九里 亜蓮,木下 拓哉,1-3,●
1,シュート,141km/h,空振り  [ハーフスイング],九里 亜蓮,A.マルティネス,1-3,●
2,シュート,141km/h,死球,九里 亜蓮,A.マルティネス,1-3,●
1,カットボール,133km/h,見逃し,九里 亜蓮,石垣 雅海,1-3,●●
2,ストレート,144km/h,ボール,九里 亜蓮,石垣 雅海,1-3,●●
3,スライダー,123km/h,空振り,九里 亜蓮,石垣 雅海,1-3,●●
4,スライダー,126km/h,ボール,九里 亜蓮,石垣 雅海,1-3,●●
5,ストレート,144km/h,ファウル,九里 亜蓮,石垣 雅海,1-3,●●
6,スライダー,125km/h,左飛,九里 亜蓮,石垣 雅海,1-3,●●
1,ツーシーム,130km/h,二ゴロ  [引っかけ、ボテボテ],九里 亜蓮,土田 龍空,1-3,●●●
1,ストレート,138km/h,見逃し,柳 裕也,九里 亜蓮,1-3,●
2,カットボール,132km/h,空振り,柳 裕也,九里 亜蓮,1-3,●
3,縦スライダー,123km/h,ボール,柳 裕也,九里 亜蓮,1-3,●
4,ストレート,140km/h,見三振,柳 裕也,九里 亜蓮,1-3,●
1,カットボール,132km/h,ボール,柳 裕也,堂林 翔太,1-3,●●
2,ストレート,140km/h,ボール,柳 裕也,堂林 翔太,1-3,●●
3,カットボール,131km/h,右飛,柳 裕也,堂林 翔太,1-3,●●
1,ストレート,141km/h,ボール,柳 裕也,菊池 涼介,1-3,●●●
2,ストレート,140km/h,見逃し,柳 裕也,菊池 涼介,1-3,●●●
3,ストレート,140km/h,ボール,柳 裕也,菊池 涼介,1-3,●●●
4,ストレート,139km/h,見逃し,柳 裕也,菊池 涼介,1-3,●●●
5,カットボール,134km/h,空三振  [ハーフスイング],柳 裕也,菊池 涼介,1-3,●●●
1,カットボール,136km/h,見逃し,九里 亜蓮,柳 裕也,1-3,●
2,スライダー,124km/h,右飛  [ライン際],九里 亜蓮,柳 裕也,1-3,●
1,ストレート,142km/h,右安,九里 亜蓮,大島 洋平,1-3,●
1,ストレート,142km/h,見逃し,九里 亜蓮,岡林 勇希,1-3,●●●
2,ツーシーム,132km/h,ボール,九里 亜蓮,岡林 勇希,1-3,●●●
3,ツーシーム,133km/h,ボール,九里 亜蓮,岡林 勇希,1-3,●●●
4,チェンジアップ,126km/h,遊併打  [バットの先],九里 亜蓮,岡林 勇希,1-3,●●●
1,ストレート,141km/h,見逃し,柳 裕也,西川 龍馬,1-3,
2,チェンジアップ,128km/h,ボール  [ワンバウンド],柳 裕也,西川 龍馬,1-3,
3,カットボール,134km/h,ボール,柳 裕也,西川 龍馬,1-3,
4,カーブ,112km/h,見逃し,柳 裕也,西川 龍馬,1-3,
5,チェンジアップ,129km/h,ファウル  [打球が風に流される、ファウルフライを落球],柳 裕也,西川 龍馬,1-3,
6,ストレート,140km/h,ファウル  [フルスイング],柳 裕也,西川 龍馬,1-3,
7,ストレート,139km/h,ボール,柳 裕也,西川 龍馬,1-3,
8,ストレート,140km/h,ファウル,柳 裕也,西川 龍馬,1-3,
9,ストレート,140km/h,右安,柳 裕也,西川 龍馬,1-3,
1,カットボール,134km/h,投安  [投手直撃、ボール見失う、挟まれる],柳 裕也,マクブルーム,1-3,●
1,ストレート,140km/h,ボール,柳 裕也,坂倉 将吾,1-3,●●
2,チェンジアップ,129km/h,ボール  [ワンバウンド],柳 裕也,坂倉 将吾,1-3,●●
3,チェンジアップ,127km/h,ボール,柳 裕也,坂倉 将吾,1-3,●●
4,ストレート,-,見逃し,柳 裕也,坂倉 将吾,1-3,●●
5,チェンジアップ,125km/h,一ゴロ  [逆シングル、併殺崩れ、リプレー検証後判定変わらず],柳 裕也,坂倉 将吾,1-3,●●
1,カットボール,133km/h,ボール,柳 裕也,上本 崇司,1-3,●●●
2,ストレート,-,ファウル,柳 裕也,上本 崇司,1-3,●●●
3,ストレート,140km/h,ファウル,柳 裕也,上本 崇司,1-3,●●●
