投球数,球種,球速,結果,投手,打者,スコア
7,ストレート,150km/h,ボール,泉 圭輔,鈴木 大地,3-1
8,ツーシーム,138km/h,空三振,泉 圭輔,鈴木 大地,3-1
1,ストレート,149km/h,ボール,泉 圭輔,茂木 栄五郎,3-1
2,ストレート,149km/h,見逃し,泉 圭輔,茂木 栄五郎,3-1
3,ツーシーム,140km/h,ボール,泉 圭輔,茂木 栄五郎,3-1
4,ツーシーム,138km/h,ファウル,泉 圭輔,茂木 栄五郎,3-1
5,ツーシーム,140km/h,ボール,泉 圭輔,茂木 栄五郎,3-1
6,ツーシーム,140km/h,空三振,泉 圭輔,茂木 栄五郎,3-1
1,スライダー,139km/h,空振り,宋 家豪,デスパイネ,3-1
2,ストレート,149km/h,ボール,宋 家豪,デスパイネ,3-1
3,ツーシーム,147km/h,ファウル,宋 家豪,デスパイネ,3-1
4,チェンジアップ,138km/h,ボール  [ワンバウンド],宋 家豪,デスパイネ,3-1
5,スライダー,139km/h,ファウル,宋 家豪,デスパイネ,3-1
6,ストレート,151km/h,見三振  [構えたところにズバリ],宋 家豪,デスパイネ,3-1
1,ストレート,150km/h,見逃し,宋 家豪,中村 晃,3-1
2,ストレート,149km/h,右飛,宋 家豪,中村 晃,3-1
1,ストレート,150km/h,ファウル,宋 家豪,柳町 達,3-1
2,カーブ,119km/h,ボール,宋 家豪,柳町 達,3-1
3,チェンジアップ,137km/h,右安,宋 家豪,柳町 達,3-1
1,ストレート,149km/h,見逃し,宋 家豪,川瀬 晃,3-1
2,ストレート,149km/h,左邪飛,宋 家豪,川瀬 晃,3-1
1,ストレート,145km/h,見逃し,椎野 新,炭谷 銀仁朗,3-1
2,カーブ,116km/h,遊ゴロ  [逆シングル],椎野 新,炭谷 銀仁朗,3-1
1,ストレート,147km/h,見逃し,椎野 新,西川 遥輝,3-1
2,ストレート,149km/h,ボール,椎野 新,西川 遥輝,3-1
3,カーブ,118km/h,見逃し,椎野 新,西川 遥輝,3-1
4,ストレート,149km/h,ボール,椎野 新,西川 遥輝,3-1
5,スプリット,145km/h,二ゴロ  [引っかけ、ランニングスロー],椎野 新,西川 遥輝,3-1
1,ストレート,147km/h,ボール,椎野 新,小深田 大翔,3-1
2,ストレート,149km/h,見逃し,椎野 新,小深田 大翔,3-1
3,ストレート,149km/h,見逃し,椎野 新,小深田 大翔,3-1
4,スプリット,146km/h,ファウル,椎野 新,小深田 大翔,3-1
5,スプリット,143km/h,ファウル,椎野 新,小深田 大翔,3-1
6,カーブ,120km/h,中安,椎野 新,小深田 大翔,3-1
1,ストレート,145km/h,ボール,椎野 新,浅村 栄斗,3-1
2,ストレート,145km/h,ボール,椎野 新,浅村 栄斗,3-1
3,ストレート,145km/h,ボール,椎野 新,浅村 栄斗,3-1
4,ストレート,147km/h,四球,椎野 新,浅村 栄斗,3-1
1,ストレート,147km/h,ボール,椎野 新,島内 宏明,3-1
2,カーブ,118km/h,ボール  [ワンバウンド],椎野 新,島内 宏明,3-1
3,カーブ,118km/h,ボール,椎野 新,島内 宏明,3-1
4,ストレート,147km/h,四球,椎野 新,島内 宏明,3-1
1,ストレート,147km/h,ボール,椎野 新,岡島 豪郎,6-1
2,スプリット,143km/h,左２  [フェンス直撃],椎野 新,岡島 豪郎,6-1
1,カーブ,115km/h,ボール,椎野 新,辰己 涼介,6-1
2,ストレート,146km/h,左邪飛,椎野 新,辰己 涼介,6-1
1,ストレート,153km/h,ファウル,ブセニッツ,野村 大樹,6-1
2,カットボール,146km/h,ボール,ブセニッツ,野村 大樹,6-1
3,カットボール,144km/h,見逃し,ブセニッツ,野村 大樹,6-1
4,カーブ,133km/h,ファウル,ブセニッツ,野村 大樹,6-1
5,ストレート,153km/h,右安,ブセニッツ,野村 大樹,6-1
1,ストレート,154km/h,一併打,ブセニッツ,周東 佑京,6-1
1,ストレート,153km/h,見逃し,ブセニッツ,今宮 健太,6-1
2,ストレート,152km/h,ボール,ブセニッツ,今宮 健太,6-1
3,ストレート,153km/h,ボール  [ハーフスイング],ブセニッツ,今宮 健太,6-1
4,カットボール,146km/h,三直  [泳ぎ],ブセニッツ,今宮 健太,6-1
1,ストレート,146km/h,右２,津森 宥紀,鈴木 大地,6-1
1,ストレート,144km/h,ファウル,津森 宥紀,茂木 栄五郎,6-1
2,スライダー,127km/h,ボール,津森 宥紀,茂木 栄五郎,6-1
3,スライダー,126km/h,空振り,津森 宥紀,茂木 栄五郎,6-1
4,フォーク,127km/h,ボール,津森 宥紀,茂木 栄五郎,6-1
5,ストレート,147km/h,空三振,津森 宥紀,茂木 栄五郎,6-1
1,スライダー,129km/h,ボール  [ハーフスイング],津森 宥紀,炭谷 銀仁朗,6-1
2,スライダー,128km/h,ボール  [ワンバウンド],津森 宥紀,炭谷 銀仁朗,6-1
3,ストレート,146km/h,左飛,津森 宥紀,炭谷 銀仁朗,6-1
1,ストレート,147km/h,ファウル,津森 宥紀,西川 遥輝,6-1
2,スライダー,128km/h,ボール,津森 宥紀,西川 遥輝,6-1
3,スライダー,127km/h,ボール,津森 宥紀,西川 遥輝,6-1
4,ストレート,146km/h,見逃し,津森 宥紀,西川 遥輝,6-1
5,ストレート,147km/h,空三振,津森 宥紀,西川 遥輝,6-1
1,ストレート,150km/h,左邪飛,西口 直人,牧原 大成,6-1
1,ストレート,150km/h,右安,西口 直人,柳田 悠岐,6-1
1,ストレート,150km/h,中安,西口 直人,デスパイネ,6-1
1,フォーク,123km/h,ボール,西口 直人,中村 晃,6-1
2,ストレート,151km/h,見逃し,西口 直人,中村 晃,6-1
3,ナックルカーブ,117km/h,ボール  [ワンバウンド],西口 直人,中村 晃,6-1
4,ストレート,151km/h,ボール,西口 直人,中村 晃,6-1
5,ストレート,151km/h,四球,西口 直人,中村 晃,6-1
1,ストレート,151km/h,ボール,西口 直人,柳町 達,6-1
2,ストレート,151km/h,ボール,西口 直人,柳町 達,6-1
3,ストレート,150km/h,ファウル,西口 直人,柳町 達,6-1
4,ストレート,151km/h,ファウル,西口 直人,柳町 達,6-1
5,ストレート,154km/h,ボール,西口 直人,柳町 達,6-1
6,ストレート,152km/h,ファウル,西口 直人,柳町 達,6-1
7,ストレート,153km/h,空三振,西口 直人,柳町 達,6-1
1,ストレート,152km/h,見逃し,西口 直人,川瀬 晃,6-1
2,ストレート,154km/h,ファウル,西口 直人,川瀬 晃,6-1
3,ストレート,153km/h,空三振  [高めのつり球を要求],西口 直人,川瀬 晃,6-1
1,スライダー,125km/h,見逃し,秋吉 亮,小深田 大翔,6-1
2,ストレート,143km/h,ボール,秋吉 亮,小深田 大翔,6-1
3,ストレート,143km/h,ボール,秋吉 亮,小深田 大翔,6-1
4,スライダー,125km/h,見逃し,秋吉 亮,小深田 大翔,6-1
5,ストレート,144km/h,左飛,秋吉 亮,小深田 大翔,6-1
1,スライダー,129km/h,見逃し,秋吉 亮,浅村 栄斗,6-1
2,スライダー,129km/h,遊ゴロ  [バットの先],秋吉 亮,浅村 栄斗,6-1
1,スライダー,126km/h,ボール,秋吉 亮,島内 宏明,6-1
2,スライダー,130km/h,見逃し,秋吉 亮,島内 宏明,6-1
3,チェンジアップ,133km/h,ボール,秋吉 亮,島内 宏明,6-1
4,ストレート,144km/h,左２,秋吉 亮,島内 宏明,6-1
1,スライダー,128km/h,見逃し,秋吉 亮,岡島 豪郎,7-1
2,ストレート,144km/h,ボール,秋吉 亮,岡島 豪郎,7-1
3,チェンジアップ,131km/h,ファウル,秋吉 亮,岡島 豪郎,7-1
4,チェンジアップ,131km/h,中安,秋吉 亮,岡島 豪郎,7-1
1,ストレート,143km/h,投ゴロ  [バットの先、ボテボテ],秋吉 亮,辰己 涼介,7-1
1,スライダー,133km/h,ボール,酒居 知史,野村 勇,7-1
2,スライダー,134km/h,見逃し,酒居 知史,野村 勇,7-1
3,スライダー,134km/h,三ゴロ  [引っかけ],酒居 知史,野村 勇,7-1
1,フォーク,134km/h,ボール,酒居 知史,周東 佑京,7-1
2,シュート,143km/h,ボール,酒居 知史,周東 佑京,7-1
3,ストレート,143km/h,ボール,酒居 知史,周東 佑京,7-1
4,ストレート,143km/h,見逃し,酒居 知史,周東 佑京,7-1
5,ストレート,143km/h,四球,酒居 知史,周東 佑京,7-1
1,ストレート,144km/h,見逃し,酒居 知史,黒瀬 健太,7-1
2,スライダー,133km/h,ボール,酒居 知史,黒瀬 健太,7-1
3,スライダー,133km/h,見逃し  [投球間に進塁],酒居 知史,黒瀬 健太,7-1
1,ストレート,144km/h,見逃し,酒居 知史,黒瀬 健太,7-1
2,スライダー,133km/h,ボール,酒居 知史,黒瀬 健太,7-1
3,スライダー,133km/h,見逃し  [投球間に進塁],酒居 知史,黒瀬 健太,7-1
4,スライダー,-,右安,酒居 知史,黒瀬 健太,7-1
1,ストレート,144km/h,見逃し,酒居 知史,牧原 大成,7-2
2,フォーク,135km/h,二ゴロ  [内野定位置、バウンド高い],酒居 知史,牧原 大成,7-2
1,ストレート,144km/h,空振り,酒居 知史,谷川原 健太,7-2
2,ストレート,143km/h,ファウル,酒居 知史,谷川原 健太,7-2
3,ストレート,144km/h,ボール,酒居 知史,谷川原 健太,7-2
4,フォーク,134km/h,空三振,酒居 知史,谷川原 健太,7-2
1,ストレート,147km/h,二ゴロ,今永 昇太,近本 光司,0-0
1,ストレート,146km/h,空振り,今永 昇太,島田 海吏,0-0
2,カーブ,115km/h,ボール,今永 昇太,島田 海吏,0-0
3,カーブ,114km/h,見逃し,今永 昇太,島田 海吏,0-0
4,ストレート,148km/h,ボール,今永 昇太,島田 海吏,0-0
5,ストレート,148km/h,ファウル,今永 昇太,島田 海吏,0-0
6,カーブ,115km/h,ファウル,今永 昇太,島田 海吏,0-0
7,ストレート,149km/h,ボール  [ワンバウンド],今永 昇太,島田 海吏,0-0
8,ストレート,149km/h,遊ゴロ,今永 昇太,島田 海吏,0-0
1,カーブ,115km/h,ボール,今永 昇太,ロドリゲス,0-0
2,ストレート,149km/h,ボール,今永 昇太,ロドリゲス,0-0
3,ストレート,150km/h,ファウル,今永 昇太,ロドリゲス,0-0
4,ストレート,149km/h,ファウル,今永 昇太,ロドリゲス,0-0
5,カーブ,116km/h,遊直  [ジャンピングキャッチ、好プレイ],今永 昇太,ロドリゲス,0-0
1,ツーシーム,145km/h,見逃し,青柳 晃洋,森 敬斗,0-0
2,ツーシーム,146km/h,ボール,青柳 晃洋,森 敬斗,0-0
3,ツーシーム,144km/h,ファウル,青柳 晃洋,森 敬斗,0-0
4,ストレート,147km/h,三ゴロ  [バウンド高い、ランニングスロー],青柳 晃洋,森 敬斗,0-0
1,ツーシーム,143km/h,ボール,青柳 晃洋,桑原 将志,0-0
2,ツーシーム,144km/h,ボール,青柳 晃洋,桑原 将志,0-0
3,ツーシーム,144km/h,ボール,青柳 晃洋,桑原 将志,0-0
4,ストレート,145km/h,四球,青柳 晃洋,桑原 将志,0-0
1,スライダー,124km/h,ボール,青柳 晃洋,佐野 恵太,0-0
2,ツーシーム,142km/h,見逃し,青柳 晃洋,佐野 恵太,0-0
3,カットボール,134km/h,ボール,青柳 晃洋,佐野 恵太,0-0
4,シンカー,131km/h,見逃し,青柳 晃洋,佐野 恵太,0-0
5,ストレート,145km/h,中安,青柳 晃洋,佐野 恵太,0-0
1,ツーシーム,143km/h,ボール,青柳 晃洋,牧 秀悟,0-0
2,ツーシーム,141km/h,ボール,青柳 晃洋,牧 秀悟,0-0
3,ツーシーム,142km/h,ボール,青柳 晃洋,牧 秀悟,0-0
4,ツーシーム,140km/h,見逃し,青柳 晃洋,牧 秀悟,0-0
5,ツーシーム,141km/h,四球  [苦笑い],青柳 晃洋,牧 秀悟,0-0
1,ツーシーム,142km/h,見逃し,青柳 晃洋,楠本 泰史,0-0
2,ツーシーム,142km/h,ファウル,青柳 晃洋,楠本 泰史,0-0
3,ツーシーム,142km/h,ファウル,青柳 晃洋,楠本 泰史,0-0
4,スライダー,122km/h,一直  [痛烈な当たり、野手の正面をつく],青柳 晃洋,楠本 泰史,0-0
